friendster_variance[1]_t0_DP_SAGE_nl24of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,261.56,4051.72,332.01,4645.29
friendster_t0_NP_SAGE_nl24of8_cm0GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,394.02,2129.31,540.9,3064.22
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm0GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,0.0GB,cm0GB,0,0,0,0,7,20,20789.59,12564.31,11072.13,44426.03
friendster_variance[1]_t0_DP_SAGE_nl24of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,263.88,2429.57,336.02,3029.48
friendster_t0_NP_SAGE_nl24of8_cm1GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,1048576,268435456,0,0,7,20,389.83,1215.04,532.61,2137.49
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm1GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,1.0GB,cm1GB,33554432,8589934592,0,0,7,20,20706.4,685.77,11213.82,32605.99
friendster_variance[1]_t0_DP_SAGE_nl24of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,266.47,2590.22,334.98,3191.68
friendster_variance[1]_t0_NP_SAGE_nl24of8_cm2GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,2097152,536870912,0,0,7,20,391.77,967.48,540.9,1900.15
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm2GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,2.0GB,cm2GB,65608366,16795741696,0,0,7,20,20934.62,584.61,11624.59,33143.81
friendster_variance[1]_t0_DP_SAGE_nl24of8_cm3GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,268.44,2773.99,332.61,3375.04
friendster_t0_NP_SAGE_nl24of8_cm3GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,3145728,805306368,0,0,7,20,389.44,819.83,533.75,1743.02
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm3GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,3.0GB,cm3GB,65608366,16795741696,0,0,7,20,19991.43,587.22,11424.38,32003.03
friendster_variance[1]_t0_DP_SAGE_nl24of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,266.2,3289.64,338.86,3894.7
friendster_variance[1]_t0_NP_SAGE_nl24of8_cm4GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,4194304,1073741824,0,0,7,20,389.0,747.74,534.94,1671.68
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm4GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,4.0GB,cm4GB,65608366,16795741696,0,0,7,20,19726.31,587.39,11472.91,31786.62
friendster_variance[1]_t0_DP_SAGE_nl24of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,267.64,4326.45,339.81,4933.9
friendster_variance[1]_t0_NP_SAGE_nl24of8_cm5GB,SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,5242880,1342177280,0,0,7,20,392.42,715.52,544.08,1652.02
"friendster_variance[0, 2]_t0_MP_SAGE_nl24of8_cm5GB",SAGE,1024,256,16,4,"[10, 10, 10]",dryrun,5.0GB,cm5GB,65608366,16795741696,0,0,7,20,19525.68,587.0,11003.86,31116.54
